time_period,geographic_level,region_code,region_name,new_la_code,la_name,entitlement_type,age,number_children_sen,percentage_children_sen
2018-01-01,Local authority,E12000009,South West,E06000028,Bournemouth,30-hour entitlement,3 and 4-year-olds,46,3.7
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",15-hour entitlement,3-year-olds,252,4.7
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",15-hour entitlement,4-year-olds,468,8.4
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",15-hour entitlement,3 and 4-year-olds,720,6.6
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",30-hour entitlement,3-year-olds,41,2
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",30-hour entitlement,4-year-olds,23,3.1
2018-01-01,Local authority,E12000009,South West,E06000023,"Bristol, City of",30-hour entitlement,3 and 4-year-olds,64,2.3
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,15-hour entitlement,3-year-olds,75,1.3
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,15-hour entitlement,4-year-olds,422,7.2
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,15-hour entitlement,3 and 4-year-olds,497,4.3
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,30-hour entitlement,3-year-olds,12,0.5
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,30-hour entitlement,4-year-olds,12,1.4
2018-01-01,Local authority,E12000009,South West,E06000052,Cornwall,30-hour entitlement,3 and 4-year-olds,24,0.8
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,15-hour entitlement,3-year-olds,217,2.8
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,15-hour entitlement,4-year-olds,675,8.6
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,15-hour entitlement,3 and 4-year-olds,892,5.7
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,30-hour entitlement,3-year-olds,58,1.8
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,30-hour entitlement,4-year-olds,40,3.2
2018-01-01,Local authority,E12000009,South West,E10000008,Devon,30-hour entitlement,3 and 4-year-olds,98,2.2
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,15-hour entitlement,3-year-olds,41,1.1
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,15-hour entitlement,4-year-olds,406,10.1
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,15-hour entitlement,3 and 4-year-olds,447,5.7
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,30-hour entitlement,3-year-olds,15,0.9
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,30-hour entitlement,4-year-olds,12,2
2018-01-01,Local authority,E12000009,South West,E10000009,Dorset,30-hour entitlement,3 and 4-year-olds,27,1.2
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,15-hour entitlement,3-year-olds,115,1.7
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,15-hour entitlement,4-year-olds,443,6.4
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,15-hour entitlement,3 and 4-year-olds,558,4.1
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,30-hour entitlement,3-year-olds,31,1.2
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,30-hour entitlement,4-year-olds,16,1.6
2018-01-01,Local authority,E12000009,South West,E10000013,Gloucestershire,30-hour entitlement,3 and 4-year-olds,47,1.3
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,15-hour entitlement,3-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,15-hour entitlement,4-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,15-hour entitlement,3 and 4-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,30-hour entitlement,3-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,30-hour entitlement,4-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000053,Isles of Scilly,30-hour entitlement,3 and 4-year-olds,0,0
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,15-hour entitlement,3-year-olds,97,4.2
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,15-hour entitlement,4-year-olds,147,6.2
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,15-hour entitlement,3 and 4-year-olds,244,5.2
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,30-hour entitlement,3-year-olds,22,2.4
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,30-hour entitlement,4-year-olds,21,5.9
2018-01-01,Local authority,E12000009,South West,E06000024,North Somerset,30-hour entitlement,3 and 4-year-olds,43,3.3
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,15-hour entitlement,3-year-olds,185,6.4
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,15-hour entitlement,4-year-olds,300,9.9
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,15-hour entitlement,3 and 4-year-olds,485,8.2
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,30-hour entitlement,3-year-olds,47,4.2
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,30-hour entitlement,4-year-olds,16,3.4
2018-01-01,Local authority,E12000009,South West,E06000026,Plymouth,30-hour entitlement,3 and 4-year-olds,63,4
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,15-hour entitlement,3-year-olds,59,3.6
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,15-hour entitlement,4-year-olds,156,9.7
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,15-hour entitlement,3 and 4-year-olds,215,6.6
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,30-hour entitlement,3-year-olds,19,2.5
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,30-hour entitlement,4-year-olds,13,4.7
2018-01-01,Local authority,E12000009,South West,E06000029,Poole,30-hour entitlement,3 and 4-year-olds,32,3.1
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,15-hour entitlement,3-year-olds,44,0.8
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,15-hour entitlement,4-year-olds,362,6.2
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,15-hour entitlement,3 and 4-year-olds,406,3.5
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,30-hour entitlement,3-year-olds,4,0.2
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,30-hour entitlement,4-year-olds,4,0.4
2018-01-01,Local authority,E12000009,South West,E10000027,Somerset,30-hour entitlement,3 and 4-year-olds,8,0.2
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,15-hour entitlement,3-year-olds,68,2
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,15-hour entitlement,4-year-olds,214,6.3
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,15-hour entitlement,3 and 4-year-olds,282,4.2
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,30-hour entitlement,3-year-olds,35,2.3
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,30-hour entitlement,4-year-olds,11,2
2018-01-01,Local authority,E12000009,South West,E06000025,South Gloucestershire,30-hour entitlement,3 and 4-year-olds,46,2.2
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,15-hour entitlement,3-year-olds,52,1.8
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,15-hour entitlement,4-year-olds,242,8.3
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,15-hour entitlement,3 and 4-year-olds,294,5.1
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,30-hour entitlement,3-year-olds,8,0.8
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,30-hour entitlement,4-year-olds,2,0.6
2018-01-01,Local authority,E12000009,South West,E06000030,Swindon,30-hour entitlement,3 and 4-year-olds,10,0.8
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,15-hour entitlement,3-year-olds,103,7.1
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,15-hour entitlement,4-year-olds,177,12.1
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,15-hour entitlement,3 and 4-year-olds,280,9.6
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,30-hour entitlement,3-year-olds,27,4.5
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,30-hour entitlement,4-year-olds,18,7.6
2018-01-01,Local authority,E12000009,South West,E06000027,Torbay,30-hour entitlement,3 and 4-year-olds,45,5.4
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,15-hour entitlement,3-year-olds,100,1.9
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,15-hour entitlement,4-year-olds,455,8.3
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,15-hour entitlement,3 and 4-year-olds,555,5.1
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,30-hour entitlement,3-year-olds,27,1.1
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,30-hour entitlement,4-year-olds,19,2.1
2018-01-01,Local authority,E12000009,South West,E06000054,Wiltshire,30-hour entitlement,3 and 4-year-olds,46,1.4
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,15-hour entitlement,3-year-olds,134,7.3
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,15-hour entitlement,4-year-olds,204,10.7
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,15-hour entitlement,3 and 4-year-olds,338,9
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,30-hour entitlement,3-year-olds,25,6.2
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,30-hour entitlement,4-year-olds,10,6.5
2018-01-01,Local authority,E13000001,Inner London,E09000007,Camden,30-hour entitlement,3 and 4-year-olds,35,6.3
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,15-hour entitlement,3-year-olds,4,7.8
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,15-hour entitlement,4-year-olds,4,8.9
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,15-hour entitlement,3 and 4-year-olds,8,8.3
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,30-hour entitlement,3-year-olds,1,11.1
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,30-hour entitlement,4-year-olds,0,0
2018-01-01,Local authority,E13000001,Inner London,E09000001,City of London,30-hour entitlement,3 and 4-year-olds,1,6.7
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,15-hour entitlement,3-year-olds,152,4.4
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,15-hour entitlement,4-year-olds,258,7.5
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,15-hour entitlement,3 and 4-year-olds,410,6
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,30-hour entitlement,3-year-olds,40,3.8
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,30-hour entitlement,4-year-olds,13,2.4
2018-01-01,Local authority,E13000001,Inner London,E09000012,Hackney,30-hour entitlement,3 and 4-year-olds,53,3.3
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,15-hour entitlement,3-year-olds,125,6.9
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,15-hour entitlement,4-year-olds,194,10.8
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,15-hour entitlement,3 and 4-year-olds,319,8.8
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,30-hour entitlement,3-year-olds,17,7.5
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,30-hour entitlement,4-year-olds,2,2.9
2018-01-01,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,30-hour entitlement,3 and 4-year-olds,19,6.4
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,15-hour entitlement,3-year-olds,157,5.7
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,15-hour entitlement,4-year-olds,301,9.8
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,15-hour entitlement,3 and 4-year-olds,458,7.8
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,30-hour entitlement,3-year-olds,24,3.1
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,30-hour entitlement,4-year-olds,18,5
2018-01-01,Local authority,E13000001,Inner London,E09000014,Haringey,30-hour entitlement,3 and 4-year-olds,42,3.7
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,15-hour entitlement,3-year-olds,160,7.4
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,15-hour entitlement,4-year-olds,249,12.1
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,15-hour entitlement,3 and 4-year-olds,409,9.7
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,30-hour entitlement,3-year-olds,37,6
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,30-hour entitlement,4-year-olds,13,5.4
2018-01-01,Local authority,E13000001,Inner London,E09000019,Islington,30-hour entitlement,3 and 4-year-olds,50,5.9
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,15-hour entitlement,3-year-olds,70,5.2
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,15-hour entitlement,4-year-olds,105,7.9
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,15-hour entitlement,3 and 4-year-olds,175,6.5
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,30-hour entitlement,3-year-olds,8,5.1
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,30-hour entitlement,4-year-olds,3,5.6
2018-01-01,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,30-hour entitlement,3 and 4-year-olds,11,5.2
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,15-hour entitlement,3-year-olds,145,4.3
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,15-hour entitlement,4-year-olds,317,9.6
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,15-hour entitlement,3 and 4-year-olds,462,6.9
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,30-hour entitlement,3-year-olds,39,3.6
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,30-hour entitlement,4-year-olds,20,5.3
2018-01-01,Local authority,E13000001,Inner London,E09000022,Lambeth,30-hour entitlement,3 and 4-year-olds,59,4
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,15-hour entitlement,3-year-olds,148,4.2
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,15-hour entitlement,4-year-olds,291,7.9
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,15-hour entitlement,3 and 4-year-olds,439,6.1
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,30-hour entitlement,3-year-olds,36,3
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,30-hour entitlement,4-year-olds,20,5
2018-01-01,Local authority,E13000001,Inner London,E09000023,Lewisham,30-hour entitlement,3 and 4-year-olds,56,3.5
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,15-hour entitlement,3-year-olds,280,6.3
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,15-hour entitlement,4-year-olds,474,9.7
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,15-hour entitlement,3 and 4-year-olds,754,8.1
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,30-hour entitlement,3-year-olds,29,4.6
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,30-hour entitlement,4-year-olds,13,4.9
2018-01-01,Local authority,E13000001,Inner London,E09000025,Newham,30-hour entitlement,3 and 4-year-olds,42,4.7
2018-01-01,Local authority,E13000001,Inner London,E09000028,Southwark,15-hour entitlement,3-year-olds,164,4.9
2018-01-01,Local authority,E13000001,Inner London,E09000028,Southwark,15-hour entitlement,4-year-olds,325,9.5
2018-01-01,Local authority,E13000001,Inner London,E09000028,Southwark,15-hour entitlement,3 and 4-year-olds,489,7.2
